date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:30:18	109081/109081	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202025%2013:30:55%20GMT	https://www.stjohns.excalibur.org.uk/uploads/policies/Evacuation-Procedures-23-24-St-Johns-Marlborough-Dec-23.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/uploads/policies/Evacuation-Procedures-23-24-St-Johns-Marlborough-Dec-23.pdf	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:20	109044/109044	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202025%2013:30:56%20GMT	https://www.stjohns.excalibur.org.uk/uploads/policies/Fire-Safety-Policy.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/uploads/policies/Fire-Safety-Policy.pdf	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:22	270128/270128	---MCZ	200	added ('OK')	text/css	etag:W/%2268075e2e-41f30%22	https://www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:23	195249/195249	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2013:30:59%20GMT	https://www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/yr-6-oe-2-vt/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/admissions-home/year-6-7-transition/yr-6-oe-2-vt/index.html	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:23	3805998/3805998	---M--	200	added ('OK')	application/pdf	etag:%22678161a6-3a132e%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2025/01/Floor-Plan-2025.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2025/01/Floor-Plan-2025.pdf	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:25	4108027/4108027	---M--	200	added ('OK')	application/pdf	etag:%22678161a3-3eaefb%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2025/01/FloorPlan2025-Accessibility-1.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2025/01/FloorPlan2025-Accessibility-1.pdf	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:25	1381645/1381645	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681cad27-15150d%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-ca4b8d3c2e7452889657f57b2979e177.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-ca4b8d3c2e7452889657f57b2979e177.js	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:26	27480/27480	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:02%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/81	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/81.json	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:26	4241127/4241127	---M--	200	added ('OK')	application/pdf	etag:%22678161a4-40b6e7%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2025/01/FloorPlan2025-V2-Evacuation-OOH-1.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2025/01/FloorPlan2025-V2-Evacuation-OOH-1.pdf	(from https://www.stjohns.excalibur.org.uk/about-us/community-lettings/)
14:30:26	3023/3023	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:03%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fcontact%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed0379.json	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:27	3208/3208	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:31:04%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fcontact%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embeddd17	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:04%20GMT	https://www.stjohns.excalibur.org.uk/?p=81	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index44d0.html	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:04%20GMT	https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:27	3738/3738	---M--	200	added ('OK')	image/png	etag:%2265f02013-e9a%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/03/PhoneLB-1.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/03/PhoneLB-1.png	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:28	21211/21211	---MCZ	200	added ('OK')	text/css	etag:W/%2268075e2e-52db%22	https://www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/@fortawesome/fontawesome-free/css/v4-shims.min.css	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/@fortawesome/fontawesome-free/css/v4-shims.min.css	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:28	73890/73890	---MCZ	200	added ('OK')	text/css	etag:W/%2268075e2e-120a2%22	https://www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/@fortawesome/fontawesome-free/css/all.min.css	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/@fortawesome/fontawesome-free/css/all.min.css	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:32	109025/109025	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20May%202025%2013:31:07%20GMT	https://www.stjohns.excalibur.org.uk/about-us/staff-governors/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/about-us/staff-governors/index.html	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:32	1371580/1371580	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681c70c2-14edbc%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-7c4dead1751038e6faa70fdd29e055a0.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-7c4dead1751038e6faa70fdd29e055a0.js	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:05%20GMT	https://www.stjohns.excalibur.org.uk/parents/attendance/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/parents/attendance/index.html	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:33	13394/13394	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:09%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/87	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/87.json	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:33	2649/2649	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:11%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fcontact%2Femergency-closure%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed7c9e.json	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:34	2794/2794	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:31:11%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fcontact%2Femergency-closure%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embedbc7c	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:11%20GMT	https://www.stjohns.excalibur.org.uk/?p=87	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index5d38.html	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:12%20GMT	https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:34	87978/87978	---M--	200	added ('OK')	image/jpeg	etag:%226572332e-157aa%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5302-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5302-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:35	15534/15534	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-3cae%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5302-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5302-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:35	173357/173357	---M--	200	added ('OK')	image/jpeg	etag:%226572332f-2a52d%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5304-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5304-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:35	27048/27048	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-69a8%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5304-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5304-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:35	117323/117323	---M--	200	added ('OK')	image/jpeg	etag:%2265723331-1ca4b%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5305-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5305-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:35	15815843/15815843	---M--	200	added ('OK')	application/pdf	etag:%2261f944f4-f154a3%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/02/A4-location-Map-2022.pdf	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/02/A4-location-Map-2022.pdf	(from https://www.stjohns.excalibur.org.uk/about-us/contact/)
14:30:35	19206/19206	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-4b06%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5305-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5305-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:36	130348/130348	---M--	200	added ('OK')	image/jpeg	etag:%2265723337-1fd2c%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5320-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5320-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:36	21886/21886	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-557e%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5320-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5320-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:36	143811/143811	---M--	200	added ('OK')	image/jpeg	etag:%2265723339-231c3%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5326-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5326-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:36	23852/23852	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-5d2c%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5326-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5326-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:36	111336/111336	---M--	200	added ('OK')	image/jpeg	etag:%226572334b-1b2e8%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5379-4x3-2-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5379-4x3-2-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:37	18038/18038	---M--	200	added ('OK')	image/jpeg	etag:%22640873c7-4676%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5379-4x3-2-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5379-4x3-2-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:37	116516/116516	---M--	200	added ('OK')	image/jpeg	etag:%2265723344-1c724%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5333-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5333-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:37	17812/17812	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-4594%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5333-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5333-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:37	99069/99069	---M--	200	added ('OK')	image/jpeg	etag:%226572333c-182fd%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5331-1024x768.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5331-1024x768.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:37	17782/17782	---M--	200	added ('OK')	image/jpeg	etag:%22640873c8-4576%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5331-scaled-400x300.jpg	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2023/03/IMG_5331-scaled-400x300.jpg	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:38	10282/10282	---MCZ	200	added ('OK')	text/css	etag:W/%2268075e2e-282a%22	https://www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vc/vc_carousel/css/vc_carousel.min.css	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vc/vc_carousel/css/vc_carousel.min.css	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:38	2375/2375	---MCZ	200	added ('OK')	text/css	etag:W/%2268075e2e-947%22	https://www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/lightbox2/dist/css/lightbox.min.css	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/lightbox2/dist/css/lightbox.min.css	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:39	1390154/1390154	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681cc6b3-15364a%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-fd9183f7d0418d63f95f66471b9ce1f6.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-fd9183f7d0418d63f95f66471b9ce1f6.js	(from https://www.stjohns.excalibur.org.uk/about-us/contact/emergency-closure/)
14:30:40	16333/16333	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:17%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/83	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/83.json	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:40	2692/2692	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:18%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fcontact%2Fvisiting-st-johns%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed0541.json	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:40	2869/2869	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:31:18%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fcontact%2Fvisiting-st-johns%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embeddbf5	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:18%20GMT	https://www.stjohns.excalibur.org.uk/?p=83	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index55e4.html	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:18%20GMT	https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:41	8904/8904	---M--	200	added ('OK')	image/png	etag:%22657206b9-22c8%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/11/Location-Icon-disk-150x150.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/11/Location-Icon-disk-150x150.png	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:41	11224/11224	---M--	200	added ('OK')	image/png	etag:%22657206ba-2bd8%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2021/11/CCTV-icon-LB-150x150.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2021/11/CCTV-icon-LB-150x150.png	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:42	1371580/1371580	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681c789d-14edbc%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-d68f67b2834e75a8072aacd33bde1593.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-d68f67b2834e75a8072aacd33bde1593.js	(from https://www.stjohns.excalibur.org.uk/about-us/contact/visiting-st-johns/)
14:30:43	15993/15993	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:20%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/25219	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/25219.json	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:44	2709/2709	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:21%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fequality-diversity-inclusion-edi%2F	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed49ff.json	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:44	2852/2852	---MCZ	200	added ('OK')	text/xml	date:Sun,%2025%20May%202025%2013:31:21%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.stjohns.excalibur.org.uk%2Fabout-us%2Fequality-diversity-inclusion-edi%2F&format=xml	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/oembed/1.0/embed8765	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:21%20GMT	https://www.stjohns.excalibur.org.uk/?p=25219	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/index5f11.html	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20May%202025%2013:31:22%20GMT	https://www.stjohns.excalibur.org.uk/contact	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/contact	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:45	146393/146393	---M--	200	added ('OK')	image/png	etag:%2265eb0298-23bd9%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2024/03/EthosLogoDonut.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2024/03/EthosLogoDonut.png	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:45	17278/17278	---M--	200	added ('OK')	image/png	etag:%2262a9c3ac-437e%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/EDI-policy-PDF-LB-DB-1.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/EDI-policy-PDF-LB-DB-1.png	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:45	17168/17168	---M--	200	added ('OK')	image/png	etag:%2262a9be63-4310%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/STJ-EDI-News-text-LB-DB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/STJ-EDI-News-text-LB-DB.png	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:45	22510/22510	---M--	200	added ('OK')	image/png	etag:%2262a9be63-57ee%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/Trust-EDI-Policy-LB-DB.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/Trust-EDI-Policy-LB-DB.png	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:45	95100/95100	---M--	200	added ('OK')	image/png	etag:%2262a8987f-1737c%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/EDI-infographic-Final.png	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/2022/06/EDI-infographic-Final.png	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:46	21138/21138	---MCZ	200	added ('OK')	text/css	etag:W/%2268075e2e-5292%22	https://www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/css/prettyPhoto.min.css	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/plugins/js_composer/assets/lib/vendor/prettyphoto/css/prettyPhoto.min.css	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:48	114371/114371	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20May%202025%2013:31:23%20GMT	https://www.stjohns.excalibur.org.uk/category/news/equality-diversity-inclusion/	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/category/news/equality-diversity-inclusion/index.html	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:48	1395041/1395041	---MCZ	200	added ('OK')	application/javascript	etag:W/%22681c78ca-154961%22	https://www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-e615f6bfd3ea8b402f07ba0ae4f27f83.js	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-js-e615f6bfd3ea8b402f07ba0ae4f27f83.js	(from https://www.stjohns.excalibur.org.uk/about-us/equality-diversity-inclusion-edi/)
14:30:49	28512/28512	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20May%202025%2013:31:24%20GMT	https://www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/49678	C:/Users/Teddy/Documents/website/website/www.stjohns.excalibur.org.uk/wp-json/wp/v2/pages/49678.json	(from https://www.stjohns.excalibur.org.uk/about-us/governance-at-st-johns/)
